file,symbol_name,symbol_type,line,exported,used_by,references,behavior_impact,evidence_refs,verdict
options-bot/strategies/base_strategy.py,import:ml.ev_filter.get_implied_move_pct,import,1625,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:data.earnings_calendar.has_earnings_in_window,import,1671,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:ml.liquidity_filter.check_liquidity,import,1791,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:ml.liquidity_filter.fetch_option_snapshot,import,1791,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:config.PORTFOLIO_MAX_ABS_DELTA,import,1839,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:datetime,import,2047,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:datetime,import,2077,FALSE,,0,strategy configuration,,
options-bot/strategies/base_strategy.py,import:datetime,import,2166,FALSE,,0,strategy configuration,,
options-bot/strategies/general_strategy.py,logger,variable,25,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py...,1574,strategy configuration,,
options-bot/strategies/general_strategy.py,GeneralStrategy,class,28,TRUE,options-bot/main.py; options-bot/scripts/backtest.py; options-bot/strategies/base_strategy.py,5,strategy configuration,,
options-bot/strategies/general_strategy.py,import:logging,import,21,FALSE,,0,strategy configuration,,
options-bot/strategies/general_strategy.py,import:strategies.base_strategy.BaseOptionsStrategy,import,23,FALSE,,0,strategy configuration,,
options-bot/strategies/scalp_strategy.py,logger,variable,34,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py...,1574,strategy configuration,,
options-bot/strategies/scalp_strategy.py,ScalpStrategy,class,37,TRUE,options-bot/main.py; options-bot/scripts/backtest.py,3,strategy configuration,,
options-bot/strategies/scalp_strategy.py,import:logging,import,30,FALSE,,0,strategy configuration,,
options-bot/strategies/scalp_strategy.py,import:strategies.base_strategy.BaseOptionsStrategy,import,32,FALSE,,0,strategy configuration,,
options-bot/strategies/swing_strategy.py,logger,variable,24,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py...,1574,strategy configuration,,
options-bot/strategies/swing_strategy.py,SwingStrategy,class,27,TRUE,options-bot/main.py; options-bot/scripts/backtest.py; options-bot/strategies/base_strategy.py,5,strategy configuration,,
options-bot/strategies/swing_strategy.py,import:logging,import,20,FALSE,,0,strategy configuration,,
options-bot/strategies/swing_strategy.py,import:strategies.base_strategy.BaseOptionsStrategy,import,22,FALSE,,0,strategy configuration,,
options-bot/ui/eslint.config.js,import:@eslint/js.js,import,1,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:globals.globals,import,2,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:eslint-plugin-react-hooks.reactHooks,import,3,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:eslint-plugin-react-refresh.reactRefresh,import,4,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:typescript-eslint.tseslint,import,5,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:eslint/config.defineConfig,import,6,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,import:eslint/config.globalIgnores,import,6,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,default_export:defineConfig,variable,8,TRUE,options-bot/ui/vite.config.ts,2,configuration parameter,,
options-bot/ui/eslint.config.js,files,variable,11,FALSE,options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/ml/ensemble_predictor.py; options-bot/scripts/backtest.py,7,configuration parameter,,
options-bot/ui/eslint.config.js,languageOptions,variable,18,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,ecmaVersion,variable,19,FALSE,,0,configuration parameter,,
options-bot/ui/eslint.config.js,globals,variable,20,FALSE,,0,configuration parameter,,
options-bot/ui/postcss.config.js,plugins,variable,2,FALSE,options-bot/ui/tailwind.config.js; options-bot/ui/vite.config.ts,2,configuration parameter,,
options-bot/ui/postcss.config.js,tailwindcss,variable,3,FALSE,options-bot/ui/tailwind.config.js,1,configuration parameter,,
options-bot/ui/postcss.config.js,autoprefixer,variable,4,FALSE,,0,configuration parameter,,
options-bot/ui/src/api/client.ts,BASE,constant,21,FALSE,,0,UI display,,
options-bot/ui/src/api/client.ts,request,function,23,FALSE,options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/liquidity_filter.py; options-bot/scripts/test_providers.py; options-bot/scripts/validate_data.py; options-bot/utils/alerter.py,28,UI display,,
options-bot/ui/src/api/client.ts,path,variable,24,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,115,UI display,,
options-bot/ui/src/api/client.ts,options,variable,25,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/data/alpaca_provider.py...,167,UI display,,
options-bot/ui/src/api/client.ts,method,variable,28,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,defaultHeaders,variable,29,FALSE,,0,UI display,,
options-bot/ui/src/api/client.ts,res,variable,32,FALSE,,0,UI display,,
options-bot/ui/src/api/client.ts,headers,variable,34,FALSE,options-bot/backend/app.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/data/theta_provider.py; options-bot/scripts/validate_data.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,37,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,api,variable,48,TRUE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/components/Layout.tsx...,153,UI display,,
options-bot/ui/src/api/client.ts,profiles,variable,49,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py...,213,UI display,,
options-bot/ui/src/api/client.ts,list,variable,50,FALSE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/options_data_fetcher.py...,162,UI display,,
options-bot/ui/src/api/client.ts,create,variable,54,FALSE,options-bot/main.py; options-bot/scripts/train_model.py; options-bot/ui/src/components/ProfileForm.tsx; options-bot/ui/src/pages/Dashboard.tsx,7,UI display,,
options-bot/ui/src/api/client.ts,update,variable,56,FALSE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/ml/incremental_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py; options-bot/ml/tft_trainer.py; options-bot/scripts/audit_verify.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/components/ProfileForm.tsx,18,UI display,,
options-bot/ui/src/api/client.ts,activate,variable,60,FALSE,options-bot/backend/routes/profiles.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/Profiles.tsx,8,UI display,,
options-bot/ui/src/api/client.ts,pause,variable,62,FALSE,options-bot/backend/routes/profiles.py; options-bot/config.py; options-bot/ui/src/components/ProfileForm.tsx; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/Profiles.tsx,9,UI display,,
options-bot/ui/src/api/client.ts,models,variable,66,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/config.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py...,134,UI display,,
options-bot/ui/src/api/client.ts,train,variable,67,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py; options-bot/ml/tft_trainer.py...,42,UI display,,
options-bot/ui/src/api/client.ts,method,variable,69,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,70,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,retrain,variable,72,FALSE,options-bot/backend/routes/models.py; options-bot/config.py; options-bot/ml/incremental_trainer.py; options-bot/scripts/validate_model.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx,11,UI display,,
options-bot/ui/src/api/client.ts,status,variable,74,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,499,UI display,,
options-bot/ui/src/api/client.ts,logs,variable,76,FALSE,options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/config.py; options-bot/ml/tft_trainer.py; options-bot/scripts/backtest.py; options-bot/scripts/walk_forward_backtest.py...,52,UI display,,
options-bot/ui/src/api/client.ts,clearLogs,variable,78,FALSE,options-bot/ui/src/pages/ProfileDetail.tsx,1,UI display,,
options-bot/ui/src/api/client.ts,importance,variable,80,FALSE,options-bot/backend/routes/models.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/predictor.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_predictor.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py...,95,UI display,,
options-bot/ui/src/api/client.ts,trades,variable,84,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/schemas.py; options-bot/config.py; options-bot/risk/risk_manager.py; options-bot/scripts/backtest.py; options-bot/scripts/startup_check.py...,110,UI display,,
options-bot/ui/src/api/client.ts,list,variable,85,FALSE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/options_data_fetcher.py...,162,UI display,,
options-bot/ui/src/api/client.ts,q,variable,86,FALSE,,0,UI display,,
options-bot/ui/src/api/client.ts,active,variable,93,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/scripts/validate_data.py; options-bot/ui/src/components/StatusBadge.tsx; options-bot/ui/src/pages/Dashboard.tsx...,71,UI display,,
options-bot/ui/src/api/client.ts,stats,variable,95,FALSE,options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/trainer.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/Dashboard.tsx...,67,UI display,,
options-bot/ui/src/api/client.ts,exportUrl,variable,97,FALSE,options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,2,UI display,,
options-bot/ui/src/api/client.ts,system,variable,101,FALSE,options-bot/backend/app.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py; options-bot/ui/src/App.tsx; options-bot/ui/src/components/Layout.tsx; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx...,49,UI display,,
options-bot/ui/src/api/client.ts,health,variable,102,FALSE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/main.py; options-bot/scripts/validate_data.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/components/Layout.tsx; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/Profiles.tsx...,52,UI display,,
options-bot/ui/src/api/client.ts,status,variable,104,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,499,UI display,,
options-bot/ui/src/api/client.ts,pdt,variable,106,FALSE,options-bot/backend/routes/system.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx,56,UI display,,
options-bot/ui/src/api/client.ts,errors,variable,108,FALSE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/config.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/scalp_features.py; options-bot/ml/feedback_queue.py; options-bot/ml/tft_trainer.py...,68,UI display,,
options-bot/ui/src/api/client.ts,clearErrors,variable,110,FALSE,options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx,2,UI display,,
options-bot/ui/src/api/client.ts,modelHealth,variable,112,FALSE,options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx,58,UI display,,
options-bot/ui/src/api/client.ts,trainingQueue,variable,114,FALSE,options-bot/ui/src/pages/Dashboard.tsx,6,UI display,,
options-bot/ui/src/api/client.ts,backtest,variable,118,FALSE,options-bot/backend/app.py; options-bot/backend/schemas.py; options-bot/main.py; options-bot/ml/trainer.py; options-bot/scripts/backtest.py; options-bot/scripts/diagnose_strategy.py; options-bot/scripts/walk_forward_backtest.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx,59,UI display,,
options-bot/ui/src/api/client.ts,run,variable,119,FALSE,options-bot/backend/app.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py...,58,UI display,,
options-bot/ui/src/api/client.ts,method,variable,121,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,122,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,results,variable,124,FALSE,options-bot/backend/app.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/validator.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py...,69,UI display,,
options-bot/ui/src/api/client.ts,trading,variable,128,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/config.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py...,141,UI display,,
options-bot/ui/src/api/client.ts,status,variable,129,FALSE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,499,UI display,,
options-bot/ui/src/api/client.ts,start,variable,131,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/incremental_trainer.py...,133,UI display,,
options-bot/ui/src/api/client.ts,method,variable,133,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,134,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,stop,variable,136,FALSE,options-bot/backend/app.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/main.py; options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/System.tsx,26,UI display,,
options-bot/ui/src/api/client.ts,method,variable,138,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,139,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,restart,variable,141,FALSE,options-bot/backend/app.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/System.tsx,18,UI display,,
options-bot/ui/src/api/client.ts,method,variable,143,FALSE,options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/tft_predictor.py; options-bot/scripts/backtest.py; options-bot/utils/alerter.py,9,UI display,,
options-bot/ui/src/api/client.ts,body,variable,144,FALSE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/trading.py; options-bot/scripts/audit_verify.py; options-bot/ui/src/index.css; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,60,UI display,,
options-bot/ui/src/api/client.ts,startableProfiles,variable,146,FALSE,options-bot/ui/src/pages/System.tsx,7,UI display,,
options-bot/ui/src/api/client.ts,signals,variable,150,FALSE,options-bot/backend/app.py; options-bot/backend/routes/signals.py; options-bot/data/greeks_calculator.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/App.tsx; options-bot/ui/src/components/Layout.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx,47,UI display,,
options-bot/ui/src/api/client.ts,list,variable,151,FALSE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/options_data_fetcher.py...,162,UI display,,
options-bot/ui/src/api/client.ts,params,variable,152,FALSE,options-bot/backend/routes/models.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/main.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/train_model.py...,120,UI display,,
options-bot/ui/src/api/client.ts,exportUrl,variable,156,FALSE,options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/pages/Trades.tsx,2,UI display,,
options-bot/ui/src/App.tsx,import:react-router-dom.BrowserRouter,import,1,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:react-router-dom.Routes,import,1,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:react-router-dom.Route,import,1,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:react-router-dom.Link,import,1,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:@tanstack/react-query.QueryClient,import,2,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:@tanstack/react-query.QueryClientProvider,import,2,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./components/Layout.Layout,import,3,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/Dashboard.Dashboard,import,4,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/Profiles.Profiles,import,5,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/ProfileDetail.ProfileDetail,import,6,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/Trades.Trades,import,7,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/SignalLogs.SignalLogs,import,8,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,import:./pages/System.System,import,9,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,queryClient,variable,11,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,defaultOptions,variable,12,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,queries,variable,13,FALSE,options-bot/ui/src/pages/Dashboard.tsx,1,UI display,,
options-bot/ui/src/App.tsx,staleTime,variable,14,FALSE,options-bot/ui/src/pages/ProfileDetail.tsx,1,UI display,,
options-bot/ui/src/App.tsx,refetchOnWindowFocus,variable,15,FALSE,,0,UI display,,
options-bot/ui/src/App.tsx,retry,variable,16,FALSE,options-bot/config.py; options-bot/data/alpaca_provider.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py...,20,UI display,,
options-bot/ui/src/App.tsx,App,function,21,TRUE,options-bot/backend/app.py; options-bot/ui/src/main.tsx,4,UI display,,
options-bot/ui/src/components/ConnIndicator.tsx,Props,interface,1,FALSE,options-bot/ui/src/components/PageHeader.tsx; options-bot/ui/src/components/PnlCell.tsx; options-bot/ui/src/components/ProfileForm.tsx; options-bot/ui/src/components/StatusBadge.tsx,8,UI display,,
options-bot/ui/src/components/ConnIndicator.tsx,connected,variable,2,FALSE,options-bot/data/alpaca_provider.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/test_providers.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx,34,UI display,,
options-bot/ui/src/components/ConnIndicator.tsx,label,variable,3,FALSE,options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py; options-bot/ml/tft_trainer.py; options-bot/scripts/audit_verify.py; options-bot/scripts/startup_check.py; options-bot/ui/src/components/Layout.tsx; options-bot/ui/src/components/ProfileForm.tsx; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx...,128,UI display,,
options-bot/ui/src/components/ConnIndicator.tsx,ConnIndicator,function,6,TRUE,options-bot/ui/src/pages/Dashboard.tsx,5,UI display,,
options-bot/ui/src/components/Layout.tsx,import:react-router-dom.NavLink,import,1,FALSE,,0,UI display,,
options-bot/ui/src/components/Layout.tsx,import:react-router-dom.Outlet,import,1,FALSE,,0,UI display,,
options-bot/ui/src/components/Layout.tsx,import:@tanstack/react-query.useQuery,import,5,FALSE,,0,UI display,,
options-bot/ui/src/components/Layout.tsx,import:../api/client.api,import,6,FALSE,,0,UI display,,
options-bot/ui/src/components/Layout.tsx,NAV,constant,8,FALSE,,0,UI display,,
